,Store,ds,yhat,y
2,160,2015-06-22,587.2633513280414,469
3,160,2015-06-23,550.4984285726438,480
4,160,2015-06-24,521.0405925692983,480
5,160,2015-06-25,536.0263397615533,527
6,160,2015-06-26,572.9238011213789,469
7,160,2015-06-27,542.7672421268921,478
8,160,2015-06-28,11.59696505121633,0
9,160,2015-06-29,588.3170070054177,622
10,160,2015-06-30,550.7580396512295,635
11,160,2015-07-01,520.6449957157673,599
12,160,2015-07-02,535.1199661179529,655
13,160,2015-07-03,571.6524741373538,584
14,160,2015-07-04,541.2741656702397,501
15,160,2015-07-05,10.01901007545058,0
16,160,2015-07-06,586.7813923347524,498
17,160,2015-07-07,549.3794872157544,442
18,160,2015-07-08,519.5234233079618,485
19,160,2015-07-09,534.3387619981447,512
20,160,2015-07-10,571.2773782303574,562
21,160,2015-07-11,541.3527623060324,544
22,160,2015-07-12,10.580817778194216,0
23,160,2015-07-13,587.8385177738257,705
24,160,2015-07-14,550.9277935440083,548
25,160,2015-07-15,521.544148296649,537
26,160,2015-07-16,536.8005090391717,578
27,160,2015-07-17,574.1383937802821,616
28,160,2015-07-18,544.5634068744106,515
29,160,2015-07-19,14.086134398525871,0
30,160,2015-07-20,591.5808018869355,550
31,160,2015-07-21,554.849071524674,456
32,160,2015-07-22,525.5884781110414,513
33,160,2015-07-23,540.9160256115997,559
34,160,2015-07-24,578.2790331205692,566
35,160,2015-07-25,548.6902565650212,512
36,160,2015-07-26,18.168373021007085,0
37,160,2015-07-27,595.596206071816,603
38,160,2015-07-28,558.784085740701,527
39,160,2015-07-29,529.4378587125977,469
40,160,2015-07-30,544.6820863671236,565
41,160,2015-07-31,581.9705339404557,670
0,161,2015-06-20,793.2411161059664,775
1,161,2015-06-21,17.17674571735813,0
2,161,2015-06-22,859.1802437318029,668
3,161,2015-06-23,847.4757698453429,775
4,161,2015-06-24,786.8560862539525,761
5,161,2015-06-25,730.5180853009616,760
6,161,2015-06-26,833.1248433344147,818
7,161,2015-06-27,794.9691804583721,830
8,161,2015-06-28,19.4361212163991,0
9,161,2015-06-29,862.0855972837612,920
10,161,2015-06-30,851.1088570835017,909
11,161,2015-07-01,791.2616839164556,850
12,161,2015-07-02,735.7011079198418,752
13,161,2015-07-03,839.0487514695171,846
14,161,2015-07-04,801.5557487370937,653
15,161,2015-07-05,26.566593143654927,0
16,161,2015-07-06,869.6032112598439,871
17,161,2015-07-07,858.8226857352121,743
18,161,2015-07-08,798.9516879271027,779
19,161,2015-07-09,743.1242672491585,705
20,161,2015-07-10,845.9461024061461,810
21,161,2015-07-11,807.6601257037097,673
22,161,2015-07-12,31.610850383434922,0
23,161,2015-07-13,873.3286824052464,855
24,161,2015-07-14,860.9876291722071,827
25,161,2015-07-15,799.3394632872819,825
26,161,2015-07-16,741.5509933545441,789
27,161,2015-07-17,842.2675595137637,819
28,161,2015-07-18,801.7776845002996,716
29,161,2015-07-19,23.4762365383599,0
30,161,2015-07-20,862.947417568764,764
31,161,2015-07-21,848.4210265009092,687
32,161,2015-07-22,784.7050965383633,646
33,161,2015-07-23,725.0216023343232,696
34,161,2015-07-24,824.0683997408945,738
35,161,2015-07-25,782.182374209726,630
36,161,2015-07-26,2.8011980275408632,0
37,161,2015-07-27,841.5450513868498,811
38,161,2015-07-28,826.6717945227566,786
39,161,2015-07-29,763.0087227134434,742
40,161,2015-07-30,703.7876267120178,702
41,161,2015-07-31,803.7063414454152,924
0,162,2015-06-20,614.6680276421469,519
1,162,2015-06-21,27.10159242446872,0
2,162,2015-06-22,605.495557056681,450
3,162,2015-06-23,549.6088811085762,482
4,162,2015-06-24,524.8234728751902,448
5,162,2015-06-25,505.6038124849657,452
6,162,2015-06-26,586.1892660232159,507
7,162,2015-06-27,616.3521468718566,616
8,162,2015-06-28,27.837963549237713,0
9,162,2015-06-29,605.4283217684197,786
10,162,2015-06-30,548.8907084343351,748
11,162,2015-07-01,523.6108005483545,496
12,162,2015-07-02,504.05219180235036,517
13,162,2015-07-03,584.4489429941674,588
14,162,2015-07-04,614.5640021918964,533
15,162,2015-07-05,26.129920231802203,0
16,162,2015-07-06,603.9123124795118,507
17,162,2015-07-07,547.6602753672126,465
18,162,2015-07-08,522.7393796018325,468
19,162,2015-07-09,503.592110539614,487
20,162,2015-07-10,584.4311390814196,533
21,162,2015-07-11,614.9984464714507,553
22,162,2015-07-12,27.006706868652884,0
23,162,2015-07-13,605.2033585349386,741
24,162,2015-07-14,549.3215541523155,633
25,162,2015-07-15,524.7135968792752,536
26,162,2015-07-16,505.81172046766335,558
27,162,2015-07-17,586.8215881125714,627
28,162,2015-07-18,617.4815283770732,523
29,162,2015-07-19,29.503910929275833,0
30,162,2015-07-20,607.639095497038,469
31,162,2015-07-21,551.6261509113988,433
32,162,2015-07-22,526.8259605736417,458
33,162,2015-07-23,507.681585552143,507
34,162,2015-07-24,588.4112754808882,551
35,162,2015-07-25,618.7671633152333,538
36,162,2015-07-26,30.476065852540273,0
37,162,2015-07-27,608.302843652437,737
38,162,2015-07-28,552.0005376025999,562
39,162,2015-07-29,526.9429185351511,549
40,162,2015-07-30,507.58434010352386,598
41,162,2015-07-31,588.1523024282434,658
0,163,2015-06-20,656.9170765419732,629
1,163,2015-06-21,-53.44913459115196,0
2,163,2015-06-22,895.2542226130163,824
3,163,2015-06-23,855.8268325485465,759
4,163,2015-06-24,785.5551859391068,783
5,163,2015-06-25,775.6620481701196,812
6,163,2015-06-26,765.0928681255187,791
7,163,2015-06-27,642.1349019851018,623
8,163,2015-06-28,-68.86070881905778,0
9,163,2015-06-29,879.5514775366439,959
10,163,2015-06-30,840.1559402163402,953
11,163,2015-07-01,770.2156778611843,925
12,163,2015-07-02,760.9226826328005,948
13,163,2015-07-03,751.1855507130983,831
14,163,2015-07-04,629.2499624306637,662
15,163,2015-07-05,-80.57777414100758,0
16,163,2015-07-06,869.1012188122954,931
17,163,2015-07-07,831.024664695167,813
18,163,2015-07-08,762.4101168309378,798
19,163,2015-07-09,754.4068511419314,762
20,163,2015-07-10,745.8847682810135,754
21,163,2015-07-11,625.05599967152,652
22,163,2015-07-12,-83.80062162181378,0
23,163,2015-07-13,866.6930837335697,903
24,163,2015-07-14,829.2613766844783,780
25,163,2015-07-15,761.1157900817313,843
26,163,2015-07-16,753.4069716897292,797
27,163,2015-07-17,745.0132872218238,808
28,163,2015-07-18,624.1618919783361,626
29,163,2015-07-19,-84.84754629121596,0
30,163,2015-07-20,865.3888638288212,864
31,163,2015-07-21,827.6248880303267,754
32,163,2015-07-22,759.1041589912564,759
33,163,2015-07-23,751.01075080219,733
34,163,2015-07-24,742.2564860456066,675
35,163,2015-07-25,621.1007282811698,571
36,163,2015-07-26,-88.1271144014903,0
37,163,2015-07-27,862.0030032011547,863
38,163,2015-07-28,824.266433010887,824
39,163,2015-07-29,755.9230152030923,757
40,163,2015-07-30,748.1670375408789,759
41,163,2015-07-31,739.9141429549218,823
0,164,2015-06-20,456.9573536199828,394
1,164,2015-06-21,16.076802778252272,0
2,164,2015-06-22,737.2093706302999,615
3,164,2015-06-23,669.1184045810687,593
4,164,2015-06-24,643.5081740557855,582
5,164,2015-06-25,583.2985271321932,599
6,164,2015-06-26,649.7419468434268,581
7,164,2015-06-27,461.05323066332693,416
8,164,2015-06-28,20.74433419781718,0
9,164,2015-06-29,742.4495846292419,1004
10,164,2015-06-30,674.8957905977445,948
11,164,2015-07-01,649.7507071458824,635
12,164,2015-07-02,589.8990094963051,620
13,164,2015-07-03,656.5606343074236,630
14,164,2015-07-04,467.92166950921944,471
15,164,2015-07-05,27.470293487050412,0
16,164,2015-07-06,748.8229322654252,635
17,164,2015-07-07,680.6951291201273,560
18,164,2015-07-08,654.7505586437189,564
19,164,2015-07-09,593.8773189429933,558
20,164,2015-07-10,659.3063477545576,602
21,164,2015-07-11,469.2421384145107,454
22,164,2015-07-12,27.19825914143894,0
23,164,2015-07-13,746.8228549148278,823
24,164,2015-07-14,676.8686445739162,769
25,164,2015-07-15,649.0408704869974,688
26,164,2015-07-16,586.2723661483794,701
27,164,2015-07-17,649.8406246321001,694
28,164,2015-07-18,457.99708523716794,461
29,164,2015-07-19,14.301186332570751,0
30,164,2015-07-20,732.4444097986284,666
31,164,2015-07-21,661.2188761976713,614
32,164,2015-07-22,632.3639932174617,528
33,164,2015-07-23,568.8403654175643,598
34,164,2015-07-24,631.9458868113984,569
35,164,2015-07-25,439.944267077904,405
36,164,2015-07-26,-3.60143356978017,0
37,164,2015-07-27,714.9949844452768,817
38,164,2015-07-28,644.5114738043247,737
39,164,2015-07-29,616.664685006521,659
40,164,2015-07-30,554.3844449359214,755
41,164,2015-07-31,618.9306771014107,792
0,165,2015-06-20,315.5867805078611,287
1,165,2015-06-21,-0.08963859114851402,0
2,165,2015-06-22,454.56696005178065,421
3,165,2015-06-23,430.9423990872195,410
4,165,2015-06-24,439.4927406515163,391
5,165,2015-06-25,374.4035600687256,364
6,165,2015-06-26,428.48041924624687,361
7,165,2015-06-27,324.5981416822895,284
8,165,2015-06-28,9.150368647770904,0
9,165,2015-06-29,464.0588018332486,519
10,165,2015-06-30,440.69835992270134,515
11,165,2015-07-01,449.5124029679058,421
12,165,2015-07-02,384.6723718372562,365
13,165,2015-07-03,438.96867341362076,419
14,165,2015-07-04,335.2604014005584,285
15,165,2015-07-05,19.925359337716998,0
16,165,2015-07-06,474.86977757653267,435
17,165,2015-07-07,451.45393802828545,374
18,165,2015-07-08,460.1078471726476,384
19,165,2015-07-09,394.99129185447237,387
20,165,2015-07-10,448.88509683271445,397
21,165,2015-07-11,344.64116360365676,311
22,165,2015-07-12,28.632748382576892,0
23,165,2015-07-13,482.76436421789725,467
24,165,2015-07-14,458.39751631285355,468
25,165,2015-07-15,465.9664085233939,440
26,165,2015-07-16,399.63795526869035,410
27,165,2015-07-17,452.2029197834865,442
28,165,2015-07-18,346.5257622981782,321
29,165,2015-07-19,28.994662156630227,0
30,165,2015-07-20,481.5311066754588,436
31,165,2015-07-21,455.5152652663177,405
32,165,2015-07-22,461.40129738180883,345
33,165,2015-07-23,393.3769400669172,416
34,165,2015-07-24,444.2542080576426,447
35,165,2015-07-25,336.9188022385715,325
36,165,2015-07-26,17.779702402878627,0
37,165,2015-07-27,468.77834856001766,534
38,165,2015-07-28,441.31363974173274,493
39,165,2015-07-29,445.85690813974907,484
40,165,2015-07-30,376.6112221106669,469
41,165,2015-07-31,426.4018570341155,501
0,166,2015-06-20,825.7151998520486,792
1,166,2015-06-21,-33.06849703802891,0
2,166,2015-06-22,799.9741412926749,635
3,166,2015-06-23,769.6605674611069,703
4,166,2015-06-24,714.0533285099752,705
5,166,2015-06-25,686.7790681883581,791
6,166,2015-06-26,717.3392156141331,702
7,166,2015-06-27,815.8381569889748,730
8,166,2015-06-28,-43.51422884054159,0
9,166,2015-06-29,789.4639788380816,1103
10,166,2015-06-30,759.5881510393558,1096
11,166,2015-07-01,704.9046488192974,837
12,166,2015-07-02,679.0103064539842,813
13,166,2015-07-03,711.3639882760418,776
14,166,2015-07-04,812.0159912448769,749
15,166,2015-07-05,-44.88786104743167,0
16,166,2015-07-06,790.7621721020975,823
17,166,2015-07-07,763.703228023008,654
18,166,2015-07-08,711.8996215480204,741
19,166,2015-07-09,688.864674568649,766
20,166,2015-07-10,723.9746565399112,732
21,166,2015-07-11,827.2005389550096,736
22,166,2015-07-12,-27.385658795668974,0
23,166,2015-07-13,810.2596075607677,845
24,166,2015-07-14,784.8167472582863,788
25,166,2015-07-15,734.2043960106467,800
26,166,2015-07-16,711.9025004750197,818
27,166,2015-07-17,747.267151677584,707
28,166,2015-07-18,850.2628446966232,736
29,166,2015-07-19,-5.031072187060886,0
30,166,2015-07-20,831.4497783079394,798
31,166,2015-07-21,804.4194463727848,807
32,166,2015-07-22,751.8419464988991,696
33,166,2015-07-23,727.252929971771,718
34,166,2015-07-24,760.0728066328304,661
35,166,2015-07-25,860.3370443036359,605
36,166,2015-07-26,2.200467390999165,0
37,166,2015-07-27,835.8051559828762,770
38,166,2015-07-28,805.9427546001003,737
39,166,2015-07-29,750.6524395339984,743
40,166,2015-07-30,723.5403476028938,877
41,166,2015-07-31,754.0906013030764,898
0,167,2015-06-20,690.9286698111525,598
1,167,2015-06-21,37.551128964600935,0
2,167,2015-06-22,1185.0338946536299,899
3,167,2015-06-23,1185.004133317821,933
4,167,2015-06-24,1150.3349539485005,1021
5,167,2015-06-25,1056.9991350595724,945
6,167,2015-06-26,1048.7850777451863,920
7,167,2015-06-27,683.4181649457937,600
8,167,2015-06-28,32.01423543089459,0
9,167,2015-06-29,1181.9250890967242,1378
10,167,2015-06-30,1184.6882128472398,1484
11,167,2015-07-01,1153.0747095859406,1391
12,167,2015-07-02,1062.946146681616,1283
13,167,2015-07-03,1057.9739300600072,1077
14,167,2015-07-04,695.7642822183068,563
15,167,2015-07-05,47.3154243580218,0
16,167,2015-07-06,1199.8667675393335,1015
17,167,2015-07-07,1204.8521905001544,1011
18,167,2015-07-08,1174.9512784282347,1113
19,167,2015-07-09,1085.94913740821,1068
20,167,2015-07-10,1081.458298805492,995
21,167,2015-07-11,719.0457125481199,592
22,167,2015-07-12,69.6913650823783,0
23,167,2015-07-13,1220.6382795559866,1247
24,167,2015-07-14,1223.3459469727488,1136
25,167,2015-07-15,1190.5410531997932,1298
26,167,2015-07-16,1098.0761269883583,1160
27,167,2015-07-17,1089.649653415772,1073
28,167,2015-07-18,722.9307006322381,571
29,167,2015-07-19,69.01466227205185,0
30,167,2015-07-20,1215.269955100113,1003
31,167,2015-07-21,1213.2878161303365,990
32,167,2015-07-22,1175.9291698950024,984
33,167,2015-07-23,1079.1793043843459,941
34,167,2015-07-24,1066.864017352393,928
35,167,2015-07-25,696.7703988971311,548
36,167,2015-07-26,40.098967631599066,0
37,167,2015-07-27,1184.307108836967,1253
38,167,2015-07-28,1181.056057835829,1183
39,167,2015-07-29,1143.2554858383721,1164
40,167,2015-07-30,1046.916498045974,1177
41,167,2015-07-31,1035.866759537427,1352
0,168,2015-06-20,479.2939272155505,369
1,168,2015-06-21,8.53071994371328,0
2,168,2015-06-22,841.5511212899114,673
3,168,2015-06-23,768.1305843919135,705
4,168,2015-06-24,739.7624690382145,738
5,168,2015-06-25,697.9376383879688,683
6,168,2015-06-26,724.3767660128118,684
7,168,2015-06-27,474.3188675605423,406
8,168,2015-06-28,4.149568029305442,0
9,168,2015-06-29,838.1691458330133,988
10,168,2015-06-30,766.1310970906296,884
11,168,2015-07-01,739.4952936982878,851
12,168,2015-07-02,699.708509928689,762
13,168,2015-07-03,728.4379579012186,767
14,168,2015-07-04,480.86131057020214,469
15,168,2015-07-05,13.296680146187668,0
16,168,2015-07-06,849.9725438153938,723
17,168,2015-07-07,780.5683061724366,662
18,168,2015-07-08,756.4695147516916,779
19,168,2015-07-09,719.0504447098747,768
20,168,2015-07-10,749.9096345475803,752
21,168,2015-07-11,504.1617949920958,510
22,168,2015-07-12,38.06950593782574,0
23,168,2015-07-13,875.8146454280159,1018
24,168,2015-07-14,807.0401986208669,893
25,168,2015-07-15,783.1064293008393,887
26,168,2015-07-16,745.3741047323498,767
27,168,2015-07-17,775.4403397917067,769
28,168,2015-07-18,528.4304761769722,460
29,168,2015-07-19,60.62941519486833,0
30,168,2015-07-20,896.2523612346879,811
31,168,2015-07-21,824.9856463706435,663
32,168,2015-07-22,798.2416495173134,705
33,168,2015-07-23,757.4405394556385,726
34,168,2015-07-24,784.2444524483697,716
35,168,2015-07-25,533.8475701206485,477
36,168,2015-07-26,62.605569352387306,0
37,168,2015-07-27,894.8044565810143,1027
38,168,2015-07-28,820.1995123227246,844
39,168,2015-07-29,790.2684134244139,745
40,168,2015-07-30,746.4913133849443,828
41,168,2015-07-31,770.5835379838338,957
0,169,2015-06-20,549.1923079875817,567
1,169,2015-06-21,-136.45810883567987,0
2,169,2015-06-22,557.7328273775113,471
3,169,2015-06-23,519.7397025207678,475
4,169,2015-06-24,487.4930018563434,477
5,169,2015-06-25,462.9419152182545,511
6,169,2015-06-26,551.5718804695855,545
7,169,2015-06-27,550.9145716530643,532
8,169,2015-06-28,-129.2037572628057,0
9,169,2015-06-29,570.742127690685,681
10,169,2015-06-30,538.5516251673099,645
11,169,2015-07-01,511.9693956828581,541
12,169,2015-07-02,492.7530912197461,520
13,169,2015-07-03,586.1961242676775,568
14,169,2015-07-04,589.6430428894366,476
15,169,2015-07-05,-87.25672405725777,0
16,169,2015-07-06,614.8607993857745,496
17,169,2015-07-07,583.6543034016244,455
18,169,2015-07-08,556.7528450399091,475
19,169,2015-07-09,535.8275725348427,531
20,169,2015-07-10,626.117807823291,480
21,169,2015-07-11,624.9489501930271,483
22,169,2015-07-12,-58.01211865888257,0
23,169,2015-07-13,636.6533614517361,698
24,169,2015-07-14,596.6959590431603,588
25,169,2015-07-15,559.8724880475985,581
26,169,2015-07-16,528.015553350516,555
27,169,2015-07-17,606.5565326140941,497
28,169,2015-07-18,593.0395239080053,491
29,169,2015-07-19,-102.62797005575084,0
30,169,2015-07-20,579.2299805007849,493
31,169,2015-07-21,526.6317666584977,432
32,169,2015-07-22,477.6064064885451,437
33,169,2015-07-23,434.2566012478398,447
34,169,2015-07-24,502.2751751019518,466
35,169,2015-07-25,479.452596214542,410
36,169,2015-07-26,-224.07848326810165,0
37,169,2015-07-27,451.5560941745468,582
38,169,2015-07-28,394.5409183334626,573
39,169,2015-07-29,343.0347994747143,529
40,169,2015-07-30,299.23029491168023,609
41,169,2015-07-31,368.8675635558497,657
0,170,2015-06-20,451.79012882132486,415
1,170,2015-06-21,-10.862698467221264,0
2,170,2015-06-22,570.282609200779,352
3,170,2015-06-23,544.8048426595101,418
4,170,2015-06-24,514.737296136251,444
5,170,2015-06-25,473.3830462190575,403
6,170,2015-06-26,550.2706560136244,456
7,170,2015-06-27,453.4051787558356,366
8,170,2015-06-28,-10.510384038815062,0
9,170,2015-06-29,569.5850768157819,647
10,170,2015-06-30,543.2811288079897,593
11,170,2015-07-01,512.6152815335365,439
12,170,2015-07-02,470.88843063305717,363
13,170,2015-07-03,547.6209024007899,494
14,170,2015-07-04,450.803959042939,316
15,170,2015-07-05,-12.87809905784394,0
16,170,2015-07-06,567.6129900139824,471
17,170,2015-07-07,541.8406584578778,432
18,170,2015-07-08,511.8139168452593,362
19,170,2015-07-09,470.80375907040576,410
20,170,2015-07-10,548.300174772633,476
21,170,2015-07-11,452.26459969837913,373
22,170,2015-07-12,-10.647087901233192,0
23,170,2015-07-13,570.5771731811321,560
24,170,2015-07-14,545.477552705131,486
25,170,2015-07-15,516.0433340480508,532
26,170,2015-07-16,475.5297807539941,539
27,170,2015-07-17,553.4154642317301,475
28,170,2015-07-18,457.65487688490873,367
29,170,2015-07-19,-5.09856239690771,0
30,170,2015-07-20,576.1690912610563,460
31,170,2015-07-21,551.0039517698989,426
32,170,2015-07-22,521.4048957516189,352
33,170,2015-07-23,480.6399055939549,440
34,170,2015-07-24,558.2027815664472,453
35,170,2015-07-25,462.0650700283522,271
36,170,2015-07-26,-1.1016607913384746,0
37,170,2015-07-27,579.7350299621054,518
38,170,2015-07-28,554.1393569302352,547
39,170,2015-07-29,524.127192560065,461
40,170,2015-07-30,482.98175667673127,503
41,170,2015-07-31,560.209753049561,589
0,171,2015-06-20,614.4907027757754,671
1,171,2015-06-21,-2.2724064892705655,0
2,171,2015-06-22,1014.4168377171109,786
3,171,2015-06-23,916.7429542144672,784
4,171,2015-06-24,828.3231437265476,764
5,171,2015-06-25,797.9034556286343,742
6,171,2015-06-26,844.437157041527,779
7,171,2015-06-27,612.0162353923492,620
8,171,2015-06-28,-4.455686178168548,0
9,171,2015-06-29,1012.6964668636546,1182
10,171,2015-06-30,915.6218018868502,1054
11,171,2015-07-01,827.8973114781865,890
12,171,2015-07-02,798.2255072974896,932
13,171,2015-07-03,845.5143586503601,868
14,171,2015-07-04,613.8104161095309,582
15,171,2015-07-05,-2.0266527054781136,0
16,171,2015-07-06,1015.6373200006269,855
17,171,2015-07-07,918.915047716707,660
18,171,2015-07-08,831.3529555626209,636
19,171,2015-07-09,801.6299347738471,752
20,171,2015-07-10,848.63817268806,698
21,171,2015-07-11,616.4169095278311,561
22,171,2015-07-12,-0.17267186714002491,0
23,171,2015-07-13,1016.5139997566095,1043
24,171,2015-07-14,918.6086980261326,861
25,171,2015-07-15,829.6850454723981,796
26,171,2015-07-16,798.456476241463,840
27,171,2015-07-17,843.8560261019585,783
28,171,2015-07-18,609.9688330450946,586
29,171,2015-07-19,-8.294406307307213,0
30,171,2015-07-20,1006.7624432589499,724
31,171,2015-07-21,907.323120336145,700
32,171,2015-07-22,817.0119327693917,647
33,171,2015-07-23,784.5900614507221,693
34,171,2015-07-24,829.0337658460056,688
35,171,2015-07-25,594.4654253042434,487
36,171,2015-07-26,-24.174291670420644,0
37,171,2015-07-27,990.832379592088,965
38,171,2015-07-28,891.6816413370378,830
39,171,2015-07-29,802.0005534211691,737
40,171,2015-07-30,770.5430882198884,855
41,171,2015-07-31,816.2683945052886,848
0,172,2015-06-20,811.5675450091576,812
1,172,2015-06-21,-47.58995856428146,0
2,172,2015-06-22,838.1222600814816,866
3,172,2015-06-23,808.9841847726678,866
4,172,2015-06-24,783.2720872527129,815
5,172,2015-06-25,698.4476758451204,741
6,172,2015-06-26,743.0172450571013,759
7,172,2015-06-27,803.3021589729965,771
8,172,2015-06-28,-55.583146368586995,0
9,172,2015-06-29,830.5867227634242,969
10,172,2015-06-30,802.0739281732598,966
11,172,2015-07-01,777.1333847054248,901
12,172,2015-07-02,693.2024447535152,846
13,172,2015-07-03,738.7606283476416,840
14,172,2015-07-04,800.1007164812609,812
15,172,2015-07-05,-57.692622148447754,0
16,172,2015-07-06,829.5756787617196,883
17,172,2015-07-07,802.1375038043369,825
18,172,2015-07-08,778.2181248113275,818
19,172,2015-07-09,695.2264320402946,812
20,172,2015-07-10,741.6151643772071,761
21,172,2015-07-11,803.6524488813074,759
22,172,2015-07-12,-53.5991856361793,0
23,172,2015-07-13,834.0360253648114,964
24,172,2015-07-14,806.7737625781572,973
25,172,2015-07-15,782.8263874934439,895
26,172,2015-07-16,699.5933071145018,824
27,172,2015-07-17,745.521278874411,846
28,172,2015-07-18,806.8759704648685,802
29,172,2015-07-19,-51.279055322500994,0
30,172,2015-07-20,835.2364214046537,885
31,172,2015-07-21,806.645849057575,827
32,172,2015-07-22,781.1725292132963,791
33,172,2015-07-23,696.2298161593384,764
34,172,2015-07-24,740.2812366266614,832
35,172,2015-07-25,799.611848941909,802
36,172,2015-07-26,-60.69298486413004,0
37,172,2015-07-27,823.5709407656692,952
38,172,2015-07-28,792.6530160728005,893
39,172,2015-07-29,764.8042027275991,878
40,172,2015-07-30,677.4669872610425,880
41,172,2015-07-31,719.1352450305056,891
0,173,2015-06-20,821.7205499414017,759
1,173,2015-06-21,-11.319524462844697,0
2,173,2015-06-22,1095.3500563393877,900
3,173,2015-06-23,1032.3154387712489,773
4,173,2015-06-24,952.3419518996468,829
5,173,2015-06-25,932.3342857223299,789
6,173,2015-06-26,947.4948131497482,848
7,173,2015-06-27,811.0953168226924,745
8,173,2015-06-28,-21.939960326058667,0
9,173,2015-06-29,1084.8585905180944,1257
10,173,2015-06-30,1022.0399105525113,1259
11,173,2015-07-01,942.3310900252121,1075
12,173,2015-07-02,922.5990547453086,1043
13,173,2015-07-03,938.0103631966642,1019
14,173,2015-07-04,801.8043262111801,703
15,173,2015-07-05,-31.12267828973711,0
16,173,2015-07-06,1075.6767934944828,1053
17,173,2015-07-07,1012.7361032724937,878
18,173,2015-07-08,932.7739952091206,902
19,173,2015-07-09,912.6566703428471,940
20,173,2015-07-10,927.557697741473,845
21,173,2015-07-11,790.7309693816992,802
22,173,2015-07-12,-42.905424726147885,0
23,173,2015-07-13,1063.1241009090395,1245
24,173,2015-07-14,999.3865378371282,1094
25,173,2015-07-15,918.6385962517254,1082
26,173,2015-07-16,897.7874535696632,1119
27,173,2015-07-17,912.0492084627206,997
28,173,2015-07-18,774.720294426293,778
29,173,2015-07-19,-59.24022021211783,0
30,173,2015-07-20,1046.6811079678291,1051
31,173,2015-07-21,983.0845206527429,818
32,173,2015-07-22,902.7540027224818,835
33,173,2015-07-23,882.6168296769554,855
34,173,2015-07-24,897.901028846718,864
35,173,2015-07-25,761.9060442264448,693
36,173,2015-07-26,-70.41543995476309,0
37,173,2015-07-27,1037.4340569782753,1146
38,173,2015-07-28,976.0293544957844,998
39,173,2015-07-29,898.1199797151056,957
40,173,2015-07-30,880.5904353551232,939
41,173,2015-07-31,898.6186604626946,1145
0,174,2015-06-20,552.5793800666669,489
1,174,2015-06-21,42.77732835501547,0
2,174,2015-06-22,518.1895259050482,512
3,174,2015-06-23,490.49183861264453,439
4,174,2015-06-24,487.8693377409725,442
5,174,2015-06-25,442.46986144702487,455
6,174,2015-06-26,515.5909514653408,472
7,174,2015-06-27,557.0439987033471,540
8,174,2015-06-28,47.66726566949825,0
9,174,2015-06-29,523.6780719767871,549
10,174,2015-06-30,496.7354152157587,524
11,174,2015-07-01,495.0018647213906,447
12,174,2015-07-02,450.5977546266746,479
13,174,2015-07-03,524.7889002307086,475
14,174,2015-07-04,567.3516486662874,571
15,174,2015-07-05,59.08690547825444,0
16,174,2015-07-06,536.1733941717113,533
17,174,2015-07-07,510.23138993526385,424
18,174,2015-07-08,509.38573292407557,473
19,174,2015-07-09,465.72111523466015,439
20,174,2015-07-10,540.4708341771197,457
21,174,2015-07-11,583.3827931770119,527
22,174,2015-07-12,75.23436480486936,0
23,174,2015-07-13,552.1863493271533,591
24,174,2015-07-14,525.8472503052867,503
25,174,2015-07-15,524.336657586309,453
26,174,2015-07-16,479.7407217771015,458
27,174,2015-07-17,553.3009080830266,473
28,174,2015-07-18,594.7798114635746,487
29,174,2015-07-19,84.9756536626096,0
30,174,2015-07-20,560.075706617796,527
31,174,2015-07-21,531.7198797822207,423
32,174,2015-07-22,528.0632819484554,428
33,174,2015-07-23,481.23076565857684,485
34,174,2015-07-24,552.5046690052646,456
35,174,2015-07-25,591.6895659382607,518
36,174,2015-07-26,79.62567602149159,0
37,174,2015-07-27,552.5412090627509,592
38,174,2015-07-28,522.1149124797827,512
39,174,2015-07-29,516.537661029386,507
40,174,2015-07-30,467.96612379851325,530
41,174,2015-07-31,537.7097470921701,544
0,175,2015-06-20,807.6102762038336,761
1,175,2015-06-21,46.31318944491477,0
2,175,2015-06-22,741.7560709081982,657
3,175,2015-06-23,714.8588949935327,611
4,175,2015-06-24,676.6993349647489,557
5,175,2015-06-25,650.3251025953141,595
6,175,2015-06-26,682.5519672605298,586
7,175,2015-06-27,797.1876215369974,758
8,175,2015-06-28,35.103556993287384,0
9,175,2015-06-29,729.8604828343505,853
10,175,2015-06-30,702.3753384001351,819
11,175,2015-07-01,663.722201238711,796
12,175,2015-07-02,636.944978154864,798
13,175,2015-07-03,668.8557523172313,823
14,175,2015-07-04,783.2589398147021,716
15,175,2015-07-05,21.023407262338424,0
16,175,2015-07-06,715.7080728951205,747
17,175,2015-07-07,688.2290343334673,656
18,175,2015-07-08,649.6605195472686,678
19,175,2015-07-09,623.0475460537756,609
20,175,2015-07-10,655.2041620368444,650
21,175,2015-07-11,769.9374264067261,765
22,175,2015-07-12,8.119285828278862,0
23,175,2015-07-13,703.3118803920983,818
24,175,2015-07-14,676.4343326725075,760
25,175,2015-07-15,638.5633303349229,781
26,175,2015-07-16,612.7454025346508,763
27,175,2015-07-17,645.7947800939706,755
28,175,2015-07-18,761.5170132053304,737
29,175,2015-07-19,0.7805214513366536,0
30,175,2015-07-20,697.1416237412715,671
31,175,2015-07-21,671.51111768506,539
32,175,2015-07-22,634.9547314117701,561
33,175,2015-07-23,610.5053586170483,561
