,Store,ds,yhat,y
16,361,2015-07-06,551.1696770588528,532
17,361,2015-07-07,468.50122441453505,426
18,361,2015-07-08,478.94299849939284,517
19,361,2015-07-09,491.92043114973785,598
20,361,2015-07-10,568.6339564129302,675
21,361,2015-07-11,564.165299733311,597
22,361,2015-07-12,-92.89343070003866,0
23,361,2015-07-13,518.0403459573068,807
24,361,2015-07-14,493.80255914046876,715
25,361,2015-07-15,511.12759784962407,613
26,361,2015-07-16,530.7534873650468,661
27,361,2015-07-17,613.864310515928,697
28,361,2015-07-18,615.3491279744865,532
29,361,2015-07-19,-41.54121515222326,0
30,361,2015-07-20,569.0880372307709,499
31,361,2015-07-21,487.4626929979396,448
32,361,2015-07-22,498.48616706438025,459
33,361,2015-07-23,511.5784322839641,533
34,361,2015-07-24,587.9441390999046,543
35,361,2015-07-25,582.6785398488373,565
36,361,2015-07-26,-75.60853214114985,0
37,361,2015-07-27,533.6270455111879,764
38,361,2015-07-28,507.40947910808933,681
39,361,2015-07-29,522.4386494226941,651
40,361,2015-07-30,539.5006557999153,694
41,361,2015-07-31,619.8312322038471,812
0,362,2015-06-20,1148.0868827038191,1117
1,362,2015-06-21,-5.236514989419902,0
2,362,2015-06-22,1167.68826356784,1059
3,362,2015-06-23,1053.070416800497,1094
4,362,2015-06-24,1029.7583886783002,1021
5,362,2015-06-25,1016.0970269273871,990
6,362,2015-06-26,1026.5752329406498,925
7,362,2015-06-27,1145.0147195817615,1042
8,362,2015-06-28,-9.755309541547149,0
9,362,2015-06-29,1373.6158819115267,1412
10,362,2015-06-30,1253.5660314549789,1391
11,362,2015-07-01,1229.081803679372,1331
12,362,2015-07-02,1214.3866419086762,1279
13,362,2015-07-03,1223.9785820255156,1193
14,362,2015-07-04,1130.6476984572116,1035
15,362,2015-07-05,-24.67489839116547,0
16,362,2015-07-06,1148.13470647068,1208
17,362,2015-07-07,1032.804882313467,987
18,362,2015-07-08,1009.0187184529182,1074
19,362,2015-07-09,995.1161140776805,1054
20,362,2015-07-10,1005.5730385554409,1062
21,362,2015-07-11,1124.1911173756844,1064
22,362,2015-07-12,-31.057674265453898,0
23,362,2015-07-13,1353.7882769660382,1357
24,362,2015-07-14,1234.3419244378617,1310
25,362,2015-07-15,1210.533554649727,1193
26,362,2015-07-16,1196.550350049703,1229
27,362,2015-07-17,1206.8555215883073,1129
28,362,2015-07-18,1114.0586555272844,1104
29,362,2015-07-19,-41.470332986227504,0
30,362,2015-07-20,1132.7152619544606,1242
31,362,2015-07-21,1017.835594247173,1067
32,362,2015-07-22,994.3973028455973,1056
33,362,2015-07-23,980.7407936900677,1061
34,362,2015-07-24,991.350760696351,1080
35,362,2015-07-25,1110.0456508409643,1032
36,362,2015-07-26,-46.009145293372285,0
37,362,2015-07-27,1339.8212056318375,1408
38,362,2015-07-28,1220.3964284665171,1295
39,362,2015-07-29,1196.6683453065637,1219
40,362,2015-07-30,1182.8690226368267,1169
41,362,2015-07-31,1193.5079289895602,1257
0,363,2015-06-20,876.4781119437091,811
1,363,2015-06-21,20.120034823529977,0
2,363,2015-06-22,985.1916328941627,904
3,363,2015-06-23,888.9535976257343,775
4,363,2015-06-24,852.8598653853903,822
5,363,2015-06-25,879.0858458928878,836
6,363,2015-06-26,853.6257959885622,802
7,363,2015-06-27,886.0080576811683,878
8,363,2015-06-28,29.004755522657888,0
9,363,2015-06-29,1159.2072234882896,1150
10,363,2015-06-30,1030.7690975677033,1261
11,363,2015-07-01,991.3871011060578,1165
12,363,2015-07-02,1014.438256125258,1101
13,363,2015-07-03,985.8991657428444,1066
14,363,2015-07-04,849.9078112904836,801
15,363,2015-07-05,-6.987971850393706,0
16,363,2015-07-06,958.2777883992378,1083
17,363,2015-07-07,862.1064912745612,953
18,363,2015-07-08,826.1968489663743,873
19,363,2015-07-09,852.6905077102433,953
20,363,2015-07-10,827.547577306568,887
21,363,2015-07-11,860.2632572045675,883
22,363,2015-07-12,3.3021086765984364,0
23,363,2015-07-13,1134.106820363075,1204
24,363,2015-07-14,1005.8820859648986,1059
25,363,2015-07-15,966.6330511104309,1039
26,363,2015-07-16,989.7268774895583,1026
27,363,2015-07-17,961.1375369550067,916
28,363,2015-07-18,824.9598181602421,866
29,363,2015-07-19,-32.426354765417045,0
30,363,2015-07-20,932.847276009619,990
31,363,2015-07-21,836.378840856027,838
32,363,2015-07-22,800.1772107757879,864
33,363,2015-07-23,826.4227361151216,856
34,363,2015-07-24,801.1183767789728,791
35,363,2015-07-25,833.804958070617,747
36,363,2015-07-26,-23.28285968233763,0
37,363,2015-07-27,1108.2226157026948,1044
38,363,2015-07-28,980.6439249434495,925
39,363,2015-07-29,942.3518716933288,898
40,363,2015-07-30,966.7489852595427,860
41,363,2015-07-31,939.8376937388591,1061
0,364,2015-06-20,465.9598379696315,444
1,364,2015-06-21,71.6972843991268,0
2,364,2015-06-22,658.6399372297843,602
3,364,2015-06-23,702.5114410879564,641
4,364,2015-06-24,656.9212398925006,651
5,364,2015-06-25,647.5133669053921,635
6,364,2015-06-26,676.1308772334532,574
7,364,2015-06-27,493.23356370708257,495
8,364,2015-06-28,96.7247081529451,0
9,364,2015-06-29,683.0675503852485,751
10,364,2015-06-30,731.6399679477898,792
11,364,2015-07-01,683.224709719144,700
12,364,2015-07-02,670.7225614468583,640
13,364,2015-07-03,696.0773229432574,746
14,364,2015-07-04,507.65314335699713,475
15,364,2015-07-05,107.07167186062793,0
16,364,2015-07-06,687.230924303545,727
17,364,2015-07-07,724.1142261070756,675
18,364,2015-07-08,671.4715325445857,668
19,364,2015-07-09,655.1133289324159,639
20,364,2015-07-10,677.0407040705379,626
21,364,2015-07-11,487.85898828289635,410
22,364,2015-07-12,85.63081521401939,0
23,364,2015-07-13,666.8003305934221,859
24,364,2015-07-14,711.0025350296255,827
25,364,2015-07-15,659.0156996110771,685
26,364,2015-07-16,643.7808345421063,733
27,364,2015-07-17,667.2569102145219,668
28,364,2015-07-18,477.8379475587111,490
29,364,2015-07-19,77.06347096722531,0
30,364,2015-07-20,657.7258515705132,718
31,364,2015-07-21,695.8233341716981,627
32,364,2015-07-22,644.9841134431019,646
33,364,2015-07-23,630.9132113136053,690
34,364,2015-07-24,655.49617106866,635
35,364,2015-07-25,469.2164822446209,411
36,364,2015-07-26,70.04248134865672,0
37,364,2015-07-27,654.1662838474991,764
38,364,2015-07-28,701.2740382079758,716
39,364,2015-07-29,651.965869623432,687
40,364,2015-07-30,639.0859570510777,691
41,364,2015-07-31,664.5111553351801,758
0,365,2015-06-20,582.5356821168766,625
1,365,2015-06-21,-49.06338651804585,0
2,365,2015-06-22,548.0222145097961,481
3,365,2015-06-23,499.4683505713855,467
4,365,2015-06-24,495.43242441792586,462
5,365,2015-06-25,431.8865655591331,437
6,365,2015-06-26,490.22346199516494,421
7,365,2015-06-27,574.1892416553592,566
8,365,2015-06-28,-54.89300681328955,0
9,365,2015-06-29,545.1845865744632,706
10,365,2015-06-30,496.2693852429656,669
11,365,2015-07-01,495.253462587528,584
12,365,2015-07-02,434.8784279426612,601
13,365,2015-07-03,496.46125455452705,623
14,365,2015-07-04,583.5489838122988,567
15,365,2015-07-05,-42.027701779455434,0
16,365,2015-07-06,561.2798004890877,571
17,365,2015-07-07,518.9853780378725,491
18,365,2015-07-08,521.1204405604251,533
19,365,2015-07-09,463.5210721707361,535
20,365,2015-07-10,527.4470060522575,507
21,365,2015-07-11,616.517710852397,613
22,365,2015-07-12,-8.070904050584222,0
23,365,2015-07-13,595.8057481349813,702
24,365,2015-07-14,549.8903400193722,634
25,365,2015-07-15,551.0033776222036,609
26,365,2015-07-16,491.8312389062578,566
27,365,2015-07-17,553.6554056459937,571
28,365,2015-07-18,640.0156242584853,592
29,365,2015-07-19,12.723050199326757,0
30,365,2015-07-20,613.3897941320243,546
31,365,2015-07-21,567.5460960845269,471
32,365,2015-07-22,565.2976555128641,481
33,365,2015-07-23,502.56181022307334,506
34,365,2015-07-24,560.6943233459996,462
35,365,2015-07-25,643.4230922659738,580
36,365,2015-07-26,12.052352438091038,0
37,365,2015-07-27,608.8536904346195,700
38,365,2015-07-28,555.6847022086912,633
39,365,2015-07-29,549.4981587961323,603
40,365,2015-07-30,483.1086077253604,737
41,365,2015-07-31,537.9209379684139,754
0,366,2015-06-20,240.16781003178545,261
1,366,2015-06-21,-94.39769220975087,0
2,366,2015-06-22,622.2413113654703,496
3,366,2015-06-23,574.2659764558791,515
4,366,2015-06-24,508.24765661452335,487
5,366,2015-06-25,541.3086607120571,550
6,366,2015-06-26,541.4709672005147,575
7,366,2015-06-27,235.2854945795448,337
8,366,2015-06-28,-99.83032244743764,0
9,366,2015-06-29,616.1585769097147,760
10,366,2015-06-30,565.1806049532804,780
11,366,2015-07-01,498.6055514336987,657
12,366,2015-07-02,531.185556133481,691
13,366,2015-07-03,530.9333180751811,641
14,366,2015-07-04,224.62871179159757,328
15,366,2015-07-05,-110.52650268071292,0
16,366,2015-07-06,605.644659422842,601
17,366,2015-07-07,557.3175037989696,561
18,366,2015-07-08,491.0437489272714,533
19,366,2015-07-09,523.9283208800521,559
20,366,2015-07-10,523.9756417727767,603
21,366,2015-07-11,217.7195354045703,295
22,366,2015-07-12,-117.43552005646787,0
23,366,2015-07-13,598.3857198015347,861
24,366,2015-07-14,547.3808546431507,710
25,366,2015-07-15,480.7705574224096,602
26,366,2015-07-16,513.2998414571333,651
27,366,2015-07-17,512.9772287030617,606
28,366,2015-07-18,206.71760152341758,277
29,366,2015-07-19,-128.5446478300686,0
30,366,2015-07-20,587.4991197167503,625
31,366,2015-07-21,539.0408202601554,543
32,366,2015-07-22,472.6387912750259,461
33,366,2015-07-23,505.4095737928883,550
34,366,2015-07-24,505.37065648705254,503
35,366,2015-07-25,199.06986588088535,269
36,366,2015-07-26,-136.0708500731886,0
37,366,2015-07-27,579.6925875904021,748
38,366,2015-07-28,528.8528130862519,669
39,366,2015-07-29,462.50350526423597,555
40,366,2015-07-30,495.4001639339833,697
41,366,2015-07-31,495.55961057912486,772
0,367,2015-06-20,525.8421083725015,517
1,367,2015-06-21,-10.367499330953137,0
2,367,2015-06-22,532.5918835159354,488
3,367,2015-06-23,441.9514329081918,450
4,367,2015-06-24,433.4477794869822,458
5,367,2015-06-25,451.8501797471861,403
6,367,2015-06-26,461.5425212819331,499
7,367,2015-06-27,527.5175922556692,497
8,367,2015-06-28,-8.746791948892337,0
9,367,2015-06-29,684.9793998132931,772
10,367,2015-06-30,565.9640663568961,721
11,367,2015-07-01,555.2413952361584,668
12,367,2015-07-02,571.6782453710682,603
13,367,2015-07-03,579.6356394342936,588
14,367,2015-07-04,493.3318503550686,544
15,367,2015-07-05,-41.30229275183558,0
16,367,2015-07-06,503.18847762088035,598
17,367,2015-07-07,414.6775870645555,479
18,367,2015-07-08,408.6221704940582,495
19,367,2015-07-09,429.73289977524144,512
20,367,2015-07-10,442.3295188044892,517
21,367,2015-07-11,511.3370253704411,551
22,367,2015-07-12,-21.607965141754562,0
23,367,2015-07-13,674.9079258634163,774
24,367,2015-07-14,558.8966816084827,631
25,367,2015-07-15,551.0391384939801,596
26,367,2015-07-16,570.1462142816064,618
27,367,2015-07-17,580.5308002758943,586
28,367,2015-07-18,496.43518468424384,519
29,367,2015-07-19,-36.136280058020816,0
30,367,2015-07-20,509.6322177135364,483
31,367,2015-07-21,422.2923656752671,420
32,367,2015-07-22,417.078059335665,406
33,367,2015-07-23,438.7160131265349,440
34,367,2015-07-24,451.55238656102347,448
35,367,2015-07-25,520.5479471162082,464
36,367,2015-07-26,-12.3886643899217,0
37,367,2015-07-27,683.4585308783038,623
38,367,2015-07-28,566.9670512468753,565
39,367,2015-07-29,558.584127308962,502
40,367,2015-07-30,577.1789191494597,479
41,367,2015-07-31,587.1211183795141,646
0,368,2015-06-20,702.1216141023991,640
1,368,2015-06-21,1.2813602168482703,0
2,368,2015-06-22,683.2171645221872,609
3,368,2015-06-23,581.2972983726105,545
4,368,2015-06-24,607.5597168076374,602
5,368,2015-06-25,574.8010129202967,543
6,368,2015-06-26,606.6931551671654,606
7,368,2015-06-27,740.3967544837478,642
8,368,2015-06-28,38.407895840747415,0
9,368,2015-06-29,980.875361748289,1039
10,368,2015-06-30,815.5076751594469,928
11,368,2015-07-01,835.5694460600695,804
12,368,2015-07-02,796.9212807362962,777
13,368,2015-07-03,823.2271579330207,743
14,368,2015-07-04,690.8499937530859,586
15,368,2015-07-05,-10.230991819936321,0
16,368,2015-07-06,673.4157789582314,469
17,368,2015-07-07,572.978241749704,618
18,368,2015-07-08,601.179085187327,601
19,368,2015-07-09,570.766544507368,616
20,368,2015-07-10,605.3522048302805,608
21,368,2015-07-11,742.0258393772987,628
22,368,2015-07-12,42.484274445427104,0
23,368,2015-07-13,989.2388403871623,1030
24,368,2015-07-14,827.1701516691888,808
25,368,2015-07-15,850.4594945092052,792
26,368,2015-07-16,814.8756918509132,752
27,368,2015-07-17,843.9937665645205,737
28,368,2015-07-18,713.803713390717,693
29,368,2015-07-19,14.066594817838904,0
30,368,2015-07-20,700.0170597218563,670
31,368,2015-07-21,600.6273238866017,589
32,368,2015-07-22,629.2960350977818,583
33,368,2015-07-23,598.7411234796402,610
34,368,2015-07-24,632.5581888512327,566
35,368,2015-07-25,767.835746717776,663
36,368,2015-07-26,65.56431795437675,0
37,368,2015-07-27,1010.7317061859643,1061
38,368,2015-07-28,845.5225899440634,829
39,368,2015-07-29,865.1815840190255,851
40,368,2015-07-30,825.5433431888495,812
41,368,2015-07-31,850.2585468268346,1025
0,369,2015-06-20,578.812174858088,648
1,369,2015-06-21,-127.54032792056898,0
2,369,2015-06-22,470.4543401519473,474
3,369,2015-06-23,399.75676539314674,425
4,369,2015-06-24,392.1877761453889,403
5,369,2015-06-25,391.7594088595341,451
6,369,2015-06-26,462.4214043992327,529
7,369,2015-06-27,566.1307147206232,559
8,369,2015-06-28,-140.59061467725925,0
9,369,2015-06-29,457.34290720922036,668
10,369,2015-06-30,383.4677434991656,598
11,369,2015-07-01,375.9803460065976,550
12,369,2015-07-02,375.86537443133466,565
13,369,2015-07-03,447.05199268309866,625
14,369,2015-07-04,551.4590466140733,646
15,369,2015-07-05,-154.07428312102462,0
16,369,2015-07-06,445.1950079364284,550
17,369,2015-07-07,376.0935998556902,399
18,369,2015-07-08,370.4309296430232,500
19,369,2015-07-09,372.1700237721093,505
20,369,2015-07-10,445.2076299562374,537
21,369,2015-07-11,551.4451266130106,613
22,369,2015-07-12,-152.68446436316663,0
23,369,2015-07-13,447.9473495924358,682
24,369,2015-07-14,376.7197918189395,560
25,369,2015-07-15,371.8120121131986,550
26,369,2015-07-16,374.1602108278596,525
27,369,2015-07-17,447.64983828453717,587
28,369,2015-07-18,554.1588347723722,629
29,369,2015-07-19,-149.53264973964755,0
30,369,2015-07-20,451.3868494080139,517
31,369,2015-07-21,383.62812262221007,471
32,369,2015-07-22,379.0204743603002,484
33,369,2015-07-23,381.5209753405237,543
34,369,2015-07-24,455.0265343022339,525
35,369,2015-07-25,561.4443257907405,632
36,369,2015-07-26,-142.81407687366774,0
37,369,2015-07-27,457.494529902021,635
38,369,2015-07-28,385.6659061774481,566
39,369,2015-07-29,379.9357411560143,587
40,369,2015-07-30,381.26380279020594,573
41,369,2015-07-31,453.5603347987461,646
0,370,2015-06-20,599.6859805174375,653
1,370,2015-06-21,-75.62414697378523,0
2,370,2015-06-22,577.9318492353707,582
3,370,2015-06-23,495.60301869913013,494
4,370,2015-06-24,484.2419885781484,496
5,370,2015-06-25,505.5113240993722,560
6,370,2015-06-26,566.2793567186797,596
7,370,2015-06-27,569.8421975515935,703
8,370,2015-06-28,-106.25302185237769,0
9,370,2015-06-29,546.5448483353458,802
10,370,2015-06-30,503.1294899915252,829
11,370,2015-07-01,495.1513860523597,550
12,370,2015-07-02,519.8665002750379,644
13,370,2015-07-03,584.1349110796812,665
14,370,2015-07-04,591.3021313460964,513
15,370,2015-07-05,-85.16147225005342,0
16,370,2015-07-06,567.3287175954096,580
17,370,2015-07-07,484.0294359573352,491
18,370,2015-07-08,471.77344569070834,507
19,370,2015-07-09,492.20905087856545,614
20,370,2015-07-10,552.1902829815646,585
21,370,2015-07-11,554.9996996705946,609
22,370,2015-07-12,-121.82118944522212,0
23,370,2015-07-13,530.2030860866367,747
24,370,2015-07-14,486.07082061950103,629
25,370,2015-07-15,477.3753677612752,566
26,370,2015-07-16,501.3715759301679,710
27,370,2015-07-17,564.9217604369202,624
28,370,2015-07-18,571.4232675437257,613
29,370,2015-07-19,-105.73102608198998,0
30,370,2015-07-20,546.0817990823534,552
31,370,2015-07-21,462.15156922803766,489
32,370,2015-07-22,449.3200054147606,485
33,370,2015-07-23,469.25190178103367,576
34,370,2015-07-24,528.8181276010251,551
35,370,2015-07-25,531.3176722542612,578
36,370,2015-07-26,-145.68622444422604,0
37,370,2015-07-27,506.22957996103213,737
38,370,2015-07-28,462.18613721199046,626
39,370,2015-07-29,453.7316100057106,546
40,370,2015-07-30,478.1247053953222,687
41,370,2015-07-31,542.227497075371,714
0,371,2015-06-20,551.9472998791496,482
1,371,2015-06-21,14.91266896792511,0
2,371,2015-06-22,615.4502473710551,463
3,371,2015-06-23,513.4488723106202,367
4,371,2015-06-24,511.7931507369658,386
5,371,2015-06-25,468.69827213210533,410
6,371,2015-06-26,502.843685515968,442
7,371,2015-06-27,524.4458221781264,479
8,371,2015-06-28,-13.794572681680584,0
9,371,2015-06-29,586.6589839047418,710
10,371,2015-06-30,527.8787634051096,643
11,371,2015-07-01,529.664946523591,535
12,371,2015-07-02,490.09413980341765,538
13,371,2015-07-03,527.8469324511891,581
14,371,2015-07-04,552.0891047215232,485
15,371,2015-07-05,13.192140293252763,0
16,371,2015-07-06,612.0127682659519,487
17,371,2015-07-07,508.4431569634909,444
18,371,2015-07-08,505.36945981128827,452
19,371,2015-07-09,461.0059889906081,473
20,371,2015-07-10,494.0295881079395,437
21,371,2015-07-11,514.6528277164542,477
22,371,2015-07-12,-24.428432689082705,0
23,371,2015-07-13,575.3046686545829,746
24,371,2015-07-14,515.9450751384746,603
25,371,2015-07-15,517.2751072170912,593
26,371,2015-07-16,477.3669600843796,577
27,371,2015-07-17,514.8973878446425,528
28,371,2015-07-18,539.0421708364223,481
29,371,2015-07-19,0.1434966600704186,0
30,371,2015-07-20,599.0697888040818,480
31,371,2015-07-21,495.7106489478356,405
32,371,2015-07-22,492.95057562986744,432
33,371,2015-07-23,449.0017582284323,442
34,371,2015-07-24,482.53836234096156,440
35,371,2015-07-25,503.7694108522492,462
36,371,2015-07-26,-34.61417775107027,0
37,371,2015-07-27,565.8877280447728,736
38,371,2015-07-28,507.3859961669019,614
39,371,2015-07-29,509.640244800089,574
40,371,2015-07-30,470.71101520125455,558
41,371,2015-07-31,509.26144321082324,592
0,372,2015-06-20,662.6174679373789,710
1,372,2015-06-21,-58.09184216220197,0
2,372,2015-06-22,748.29201597922,709
3,372,2015-06-23,662.2644356028322,689
4,372,2015-06-24,632.0304697932811,678
5,372,2015-06-25,578.9261215615978,655
6,372,2015-06-26,665.2785926836298,720
7,372,2015-06-27,618.0733070926387,764
8,372,2015-06-28,-102.72111862051369,0
9,372,2015-06-29,704.4298787013847,1017
10,372,2015-06-30,644.1879735249425,981
11,372,2015-07-01,617.5304851065271,680
12,372,2015-07-02,568.3052327476971,724
13,372,2015-07-03,658.7846680034164,797
14,372,2015-07-04,615.4921444033387,576
15,372,2015-07-05,-103.36520453376441,0
16,372,2015-07-06,705.3562563678133,674
17,372,2015-07-07,622.0493279165236,602
18,372,2015-07-08,594.8219316974033,678
19,372,2015-07-09,544.9056380774746,712
20,372,2015-07-10,634.5223764784139,704
21,372,2015-07-11,590.5546937688914,616
22,372,2015-07-12,-127.12936274029298,0
23,372,2015-07-13,682.8469870038106,963
24,372,2015-07-14,625.2145585202406,769
25,372,2015-07-15,600.8106357957731,802
26,372,2015-07-16,553.4331107667914,775
27,372,2015-07-17,645.3207081591768,676
28,372,2015-07-18,603.0583767709568,651
29,372,2015-07-19,-115.30630513435443,0
30,372,2015-07-20,693.4754599350044,695
31,372,2015-07-21,609.8200757682556,604
32,372,2015-07-22,581.886460535934,640
33,372,2015-07-23,530.9668099789691,614
34,372,2015-07-24,619.3543123556179,652
35,372,2015-07-25,574.0108994869521,598
36,372,2015-07-26,-145.11380994474376,0
37,372,2015-07-27,663.3754160264722,871
38,372,2015-07-28,604.443321499098,753
39,372,2015-07-29,578.9353617651876,733
40,372,2015-07-30,530.726554655057,738
41,372,2015-07-31,622.1239214268148,874
0,373,2015-06-20,317.28428667939556,367
1,373,2015-06-21,-44.77778975149714,0
2,373,2015-06-22,284.0885082922001,301
3,373,2015-06-23,244.00615465649025,246
4,373,2015-06-24,255.94487645243012,281
5,373,2015-06-25,239.52505882880146,285
6,373,2015-06-26,284.1574946386115,290
7,373,2015-06-27,317.5700708072651,299
8,373,2015-06-28,-45.640795488334675,0
9,373,2015-06-29,282.0500327027554,372
10,373,2015-06-30,248.36109230551534,329
11,373,2015-07-01,259.90366540932683,319
12,373,2015-07-02,243.13616020148748,345
13,373,2015-07-03,287.49161994723335,335
14,373,2015-07-04,320.71553847771185,357
15,373,2015-07-05,-43.329470230743624,0
16,373,2015-07-06,283.6440752696239,282
17,373,2015-07-07,241.80353619808068,228
18,373,2015-07-08,252.14846713986935,297
19,373,2015-07-09,234.3267048492856,289
20,373,2015-07-10,277.77095765329864,313
21,373,2015-07-11,310.22504898434136,330
22,373,2015-07-12,-53.70236252055368,0
23,373,2015-07-13,273.50862670438846,345
24,373,2015-07-14,239.5826340734737,309
25,373,2015-07-15,251.11823831013552,346
26,373,2015-07-16,234.5585601772349,271
27,373,2015-07-17,279.3159045828161,378
28,373,2015-07-18,313.11090994824735,364
29,373,2015-07-19,-50.222493234306256,0
30,373,2015-07-20,277.56305088235814,307
31,373,2015-07-21,236.60700133834794,224
32,373,2015-07-22,247.86912141700066,269
33,373,2015-07-23,230.9594158451547,289
34,373,2015-07-24,275.2731069342804,351
35,373,2015-07-25,308.5178291847456,353
36,373,2015-07-26,-54.72915765118942,0
37,373,2015-07-27,273.0126584315613,335
38,373,2015-07-28,239.45006258596865,312
39,373,2015-07-29,251.15577611968655,316
40,373,2015-07-30,234.55549022533683,333
41,373,2015-07-31,279.0496303800953,405
0,374,2015-06-20,499.9639845023596,475
1,374,2015-06-21,-5.718746117658043,0
2,374,2015-06-22,930.9722310922183,888
3,374,2015-06-23,849.4504399363907,687
4,374,2015-06-24,792.1947854211604,791
5,374,2015-06-25,814.0271642125554,822
6,374,2015-06-26,778.2222477252719,766
7,374,2015-06-27,500.152162739543,469
8,374,2015-06-28,-6.050846873503019,0
9,374,2015-06-29,1066.007897644744,1039
10,374,2015-06-30,959.9449319017749,1129
11,374,2015-07-01,900.5628957836717,1017
12,374,2015-07-02,920.3804845362586,978
13,374,2015-07-03,882.6478511331334,904
14,374,2015-07-04,467.7588273592371,496
15,374,2015-07-05,-38.21491010297211,0
16,374,2015-07-06,899.9861492801717,947
17,374,2015-07-07,819.3005941835027,855
18,374,2015-07-08,762.978477883154,798
19,374,2015-07-09,785.8010650168021,769
20,374,2015-07-10,751.004062829392,804
21,374,2015-07-11,473.92379450976705,522
22,374,2015-07-12,-32.15065224000875,0
23,374,2015-07-13,1041.709598762763,999
24,374,2015-07-14,936.4185302976512,896
25,374,2015-07-15,877.7034621071513,955
26,374,2015-07-16,898.079826138036,877
27,374,2015-07-17,860.8027176078222,838
28,374,2015-07-18,446.15496435453247,519
29,374,2015-07-19,-60.33475912191909,0
30,374,2015-07-20,878.9324714244337,842
31,374,2015-07-21,798.493472809071,790
32,374,2015-07-22,742.4489680969632,736
33,374,2015-07-23,765.6224943064574,780
34,374,2015-07-24,731.2939588538918,686
35,374,2015-07-25,454.84413655132016,449
36,374,2015-07-26,-51.2068063074488,0
37,374,2015-07-27,1024.66946754668,914
38,374,2015-07-28,920.7379894950413,837
39,374,2015-07-29,863.6903583065603,842
40,374,2015-07-30,886.0624320469099,793
41,374,2015-07-31,851.120621533301,938
0,375,2015-06-20,390.88123661694164,463
1,375,2015-06-21,25.842156890068708,0
2,375,2015-06-22,1213.3995019897015,635
3,375,2015-06-23,758.9108049078503,684
4,375,2015-06-24,612.0849828349963,611
5,375,2015-06-25,583.1059567301611,646
6,375,2015-06-26,598.491545320149,705
7,375,2015-06-27,197.96986001076607,360
8,375,2015-06-28,-170.1820682128108,0
9,375,2015-06-29,1015.3995143261471,1074
10,375,2015-06-30,881.3079354716044,1283
11,375,2015-07-01,763.4275373302507,792
12,375,2015-07-02,763.3582529736316,853
13,375,2015-07-03,807.6481106096227,812
14,375,2015-07-04,434.81374240220606,382
15,375,2015-07-05,63.27727699121515,0
16,375,2015-07-06,1244.2554035477829,746
17,375,2015-07-07,783.1967973457893,760
18,375,2015-07-08,629.8551893287141,729
19,375,2015-07-09,594.4674414076668,706
20,375,2015-07-10,603.6014985323244,812
21,375,2015-07-11,197.0327958924218,383
22,375,2015-07-12,-176.90616973548748,0
23,375,2015-07-13,1003.0361646321966,1077
24,375,2015-07-14,863.7675199442061,1011
25,375,2015-07-15,741.0764071864883,855
26,375,2015-07-16,736.5963043734289,826
27,375,2015-07-17,776.9058366205129,807
28,375,2015-07-18,400.67036546128594,374
29,375,2015-07-19,26.104404702058204,0
30,375,2015-07-20,1204.5334831970256,719
31,375,2015-07-21,741.455171144779,739
32,375,2015-07-22,586.6238998875377,580
33,375,2015-07-23,550.283141002164,738
34,375,2015-07-24,559.001995623345,680
35,375,2015-07-25,152.55116884698,332
36,375,2015-07-26,-220.73693725463818,0
37,375,2015-07-27,960.2176285690286,1030
38,375,2015-07-28,822.5734581624563,924
39,375,2015-07-29,701.9555210770909,778
40,375,2015-07-30,699.9590432268948,873
41,375,2015-07-31,743.1176795679473,1038
0,376,2015-06-20,741.8882528845452,709
1,376,2015-06-21,-6.259639425996738,0
2,376,2015-06-22,969.7843688807452,829
3,376,2015-06-23,862.1680073327681,695
4,376,2015-06-24,799.0204328147499,775
5,376,2015-06-25,824.1930921844402,740
6,376,2015-06-26,848.2276239368159,716
7,376,2015-06-27,765.3547805400967,684
8,376,2015-06-28,17.387522504511367,0
9,376,2015-06-29,1200.0141248036352,1188
10,376,2015-06-30,1048.637845621633,1161
11,376,2015-07-01,981.2196158180691,1054
12,376,2015-07-02,1002.1189193002109,968
13,376,2015-07-03,1021.8454248219831,934
14,376,2015-07-04,727.855231174511,636
15,376,2015-07-05,-19.960544320423196,0
16,376,2015-07-06,955.459921698637,906
17,376,2015-07-07,847.5940010405294,798
18,376,2015-07-08,784.0672344679737,795
19,376,2015-07-09,808.6908911664955,824
20,376,2015-07-10,831.9730209784269,787
21,376,2015-07-11,748.1192330863964,725
22,376,2015-07-12,-0.6137158579081188,0
23,376,2015-07-13,1179.9862812148492,1164
24,376,2015-07-14,1026.8988724320825,967
25,376,2015-07-15,957.5514769224839,1075
26,376,2015-07-16,976.3373129682659,985
27,376,2015-07-17,993.8120566017676,925
28,376,2015-07-18,697.584865803252,715
29,376,2015-07-19,-52.11802757897988,0
30,376,2015-07-20,920.5600416464285,910
31,376,2015-07-21,810.5553918247228,747
32,376,2015-07-22,745.1208639481057,704
33,376,2015-07-23,768.1553025785122,711
34,376,2015-07-24,790.2529494403519,737
35,376,2015-07-25,705.7013914198901,657
36,376,2015-07-26,-42.70876783135657,0
37,376,2015-07-27,1137.82740523265,1073
38,376,2015-07-28,985.9104611787006,919
39,376,2015-07-29,918.451594876657,906
40,376,2015-07-30,939.865862609322,871
41,376,2015-07-31,960.7127724677568,1083
0,377,2015-06-20,862.5210807734231,765
1,377,2015-06-21,6.2554313194341375,0
2,377,2015-06-22,981.825228138676,868
